OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,TotalCost,Discount,TotalSales,Tax,ShippingCost,TotalExpenses,TotalProfit,PaymentMethod,OrderStatus,City,State_Name,Country,SellerID
ORD0040013,05-02-2021,CUST010318,Vihaan Kapoor,P00013,Action Camera,Electronics,FitLife,5,191.37,956.85,0%,956.85,76.55,9.27,85.82,871.03,Net Banking,Delivered,Columbus,Ohio,United States,SELL01505
ORD0040014,13-09-2022,CUST046534,Ritika Kapoor,P00016,Air Fryer,Clothing,NexPro,4,130.23,520.92,0%,520.92,62.51,12.28,74.79,446.13,Credit Card,Delivered,San Antonio,Texas,United States,SELL01877
ORD0040015,24-08-2021,CUST045851,Pooja Mehta,P00039,Graphic Tablet,Electronics,Zenith,5,381.05,1905.25,0%,1905.25,152.42,3.47,155.89,1749.36,Credit Card,Delivered,Columbus,Ohio,United States,SELL00416
ORD0040016,09-08-2022,CUST018441,Vikas Sharma,P00044,Power Bank 20000mAh,Toys & Games,BrightLux,1,103.31,103.31,10%,92.98,7.44,5.38,12.82,80.16,Debit Card,Delivered,Indianapolis,Indiana,United States,SELL00826
ORD0040017,05-08-2020,CUST012598,Aditya Singh,P00030,Dress Shirt,Electronics,Zenith,4,515.33,2061.32,25%,1545.99,185.52,6.51,192.03,1353.96,Debit Card,Delivered,Fort Worth,Texas,United States,SELL00995
ORD0040018,25-11-2020,CUST009861,Rohit Patel,P00004,USB-C Charger,Books,ReadMore,5,193.50,967.50,0%,967.50,77.40,6.22,83.62,883.88,Debit Card,Shipped,Houston,Texas,Australia,SELL01333
ORD0040019,04-07-2020,CUST020683,Neha Reddy,P00001,Wireless Earbuds,Home & Kitchen,Zenith,2,485.90,971.80,30%,680.26,81.63,10.05,91.68,588.58,Amazon Pay,Delivered,Los Angeles,California,United States,SELL01106
ORD0040020,05-11-2023,CUST018947,Arjun Singh,P00019,LED Desk Lamp,Electronics,ReadMore,1,320.28,320.28,0%,320.28,38.43,13.07,51.50,268.78,Amazon Pay,Delivered,Los Angeles,California,India,SELL00178
ORD0040021,27-07-2020,CUST005466,Rohit Kapoor,P00028,Jeans,Home & Kitchen,BrightLux,4,306.23,1224.92,5%,1163.67,139.64,13.00,152.64,1011.03,Debit Card,Delivered,Columbus,Ohio,United States,SELL00808
ORD0040022,05-05-2024,CUST013198,Pooja Kapoor,P00022,Water Bottle,Home & Kitchen,Zenith,5,260.65,1303.25,5%,1238.09,99.05,9.27,108.32,1129.77,Cash on Delivery,Delivered,Dallas,Texas,Canada,SELL00485
ORD0040023,14-10-2020,CUST003849,Simran Sharma,P00018,Vacuum Cleaner,Clothing,HomeEase,4,355.34,1421.36,15%,1208.16,60.41,0.50,60.91,1147.25,Debit Card,Delivered,Philadelphia,Pennsylvania,United States,SELL01685
ORD0040024,28-03-2020,CUST021496,Sahil Kumar,P00024,Yoga Mat,Electronics,FitLife,1,433.96,433.96,15%,368.87,66.40,2.58,68.98,299.89,Debit Card,Delivered,Seattle,Washington,United States,SELL00256
ORD0040025,29-09-2022,CUST040657,Priya Sharma,P00036,Smart Light Bulb,Home & Kitchen,UrbanStyle,2,44.71,89.42,25%,67.07,8.05,8.78,16.83,50.24,Amazon Pay,Delivered,Fort Worth,Texas,United States,SELL00219
ORD0040026,15-05-2020,CUST009649,Karan Singh,P00017,Electric Kettle,Books,ReadMore,5,59.22,296.10,0%,296.10,23.69,14.99,38.68,257.42,Debit Card,Delivered,Jacksonville,Florida,United Kingdom,SELL01498
ORD0040027,06-06-2020,CUST001390,Sunita Singh,P00022,Water Bottle,Books,FitLife,4,232.00,928.00,10%,835.20,0.00,3.91,3.91,831.29,Amazon Pay,Shipped,Chicago,Illinois,United States,SELL01493
ORD0040028,04-03-2022,CUST037002,Kabir Patel,P00047,Memory Card 128GB,Clothing,HomeEase,2,444.97,889.94,20%,711.95,0.00,1.51,1.51,710.44,Credit Card,Pending,Phoenix,Arizona,United Kingdom,SELL01907
ORD0040029,08-07-2022,CUST042487,Sneha Mehta,P00031,Kids Toy Car,Home & Kitchen,ReadMore,3,128.67,386.01,0%,386.01,46.32,4.53,50.85,335.16,Debit Card,Delivered,Philadelphia,Pennsylvania,United States,SELL01367
ORD0040030,03-06-2020,CUST002429,Priya Gupta,P00019,LED Desk Lamp,Books,NexPro,2,540.97,1081.94,0%,1081.94,54.10,9.26,63.36,1018.58,Debit Card,Shipped,San Francisco,California,United States,SELL01198
ORD0040031,26-01-2024,CUST037767,Aditya Gupta,P00030,Dress Shirt,Books,CoreTech,3,180.81,542.43,0%,542.43,27.12,12.55,39.67,502.76,Amazon Pay,Delivered,San Diego,California,United States,SELL01172
ORD0040032,07-08-2020,CUST023229,Sahil Joshi,P00007,Mechanical Keyboard,Sports & Outdoors,ReadMore,5,238.56,1192.80,15%,1013.88,0.00,13.55,13.55,1000.33,Debit Card,Cancelled,Washington,District of Columbia,United States,SELL00789
ORD0040033,22-01-2024,CUST035878,Neha Joshi,P00038,External HDD 2TB,Sports & Outdoors,Apex,5,108.24,541.20,0%,541.20,97.42,2.32,99.74,441.46,Credit Card,Delivered,San Francisco,California,India,SELL00280
ORD0040034,05-04-2023,CUST045802,Priya Patel,P00005,Laptop Sleeve,Sports & Outdoors,Zenith,4,444.83,1779.32,5%,1690.35,84.52,3.32,87.84,1602.51,Net Banking,Delivered,Phoenix,Arizona,United States,SELL01788
ORD0040035,17-11-2020,CUST043685,Ritika Kapoor,P00018,Vacuum Cleaner,Clothing,UrbanStyle,1,429.14,429.14,5%,407.68,32.61,7.27,39.88,367.80,Debit Card,Delivered,Charlotte,North Carolina,Canada,SELL01500
ORD0040036,21-11-2021,CUST015349,Pooja Verma,P00037,Router,Sports & Outdoors,HomeEase,2,508.00,1016.00,0%,1016.00,81.28,8.84,90.12,925.88,Credit Card,Delivered,San Jose,California,United States,SELL00406
ORD0040037,20-04-2022,CUST034269,Aman Reddy,P00047,Memory Card 128GB,Books,BrightLux,4,190.04,760.16,5%,722.15,57.77,1.88,59.65,662.50,Credit Card,Delivered,Jacksonville,Florida,United States,SELL00327
ORD0040038,04-05-2024,CUST049734,Sneha Mehta,P00043,HDMI Cable 2m,Sports & Outdoors,UrbanStyle,1,593.33,593.33,5%,563.66,45.09,10.77,55.86,507.80,Debit Card,Delivered,San Francisco,California,India,SELL00584
ORD0040039,26-05-2021,CUST014856,Aman Sharma,P00023,Cookware Set,Toys & Games,UrbanStyle,1,554.02,554.02,15%,470.92,56.51,9.47,65.98,404.94,Credit Card,Delivered,Washington,District of Columbia,United States,SELL01250
ORD0040040,27-03-2020,CUST018649,Sahil Kapoor,P00030,Dress Shirt,Books,Apex,5,81.47,407.35,15%,346.25,41.55,13.50,55.05,291.20,Debit Card,Delivered,Austin,Texas,United Kingdom,SELL00056
ORD0040041,17-04-2024,CUST042053,Aman Reddy,P00011,Fitness Band,Toys & Games,KiddoFun,3,400.88,1202.64,20%,962.11,48.11,9.51,57.62,904.49,Credit Card,Delivered,Jacksonville,Florida,United States,SELL00755
ORD0040042,01-10-2020,CUST033047,Vivaan Kapoor,P00039,Graphic Tablet,Home & Kitchen,Apex,4,430.05,1720.20,5%,1634.19,130.74,8.26,139.00,1495.19,Debit Card,Cancelled,Los Angeles,California,United States,SELL00722
ORD0040043,20-05-2020,CUST015461,Rohit Singh,P00046,Car Charger,Toys & Games,KiddoFun,5,532.03,2660.15,15%,2261.13,407.00,6.24,413.24,1847.89,Credit Card,Delivered,Houston,Texas,United States,SELL00186
ORD0040044,07-10-2024,CUST026522,Aarav Joshi,P00048,Wireless Charger,Books,BrightLux,2,35.55,71.10,0%,71.10,3.56,13.52,17.08,54.02,Amazon Pay,Delivered,Washington,District of Columbia,United States,SELL00780
ORD0040045,25-10-2024,CUST021075,Kabir Mehta,P00016,Air Fryer,Toys & Games,ReadMore,2,32.51,65.02,15%,55.27,2.76,13.20,15.96,39.31,Credit Card,Shipped,Seattle,Washington,United States,SELL01682
ORD0040046,16-09-2021,CUST017458,Priya Gupta,P00017,Electric Kettle,Books,HomeEase,4,436.09,1744.36,0%,1744.36,139.55,1.17,140.72,1603.64,Credit Card,Shipped,Austin,Texas,United States,SELL01764
ORD0040047,18-12-2024,CUST016051,Aman Verma,P00036,Smart Light Bulb,Electronics,FitLife,5,557.73,2788.65,5%,2649.22,476.86,11.55,488.41,2160.81,Debit Card,Delivered,San Jose,California,India,SELL00171
ORD0040048,04-07-2022,CUST020458,Neha Patel,P00005,Laptop Sleeve,Electronics,Zenith,1,13.96,13.96,10%,12.56,1.01,3.86,4.87,7.69,UPI,Delivered,Philadelphia,Pennsylvania,India,SELL00263
ORD0040049,18-12-2020,CUST002937,Vikas Singh,P00026,Sunglasses,Electronics,CoreTech,1,386.12,386.12,25%,289.59,52.13,2.26,54.39,235.20,Credit Card,Delivered,New York,New York,United States,SELL01333
ORD0040050,25-10-2022,CUST030777,Anjali Kumar,P00008,4K Monitor,Toys & Games,Zenith,5,66.23,331.15,20%,264.92,31.79,7.32,39.11,225.81,UPI,Delivered,Washington,District of Columbia,United States,SELL01139
ORD0040051,16-01-2021,CUST025023,Kabir Verma,P00041,Webcam Full HD,Toys & Games,KiddoFun,4,316.94,1267.76,0%,1267.76,0.00,2.13,2.13,1265.63,Credit Card,Delivered,Seattle,Washington,India,SELL01677
ORD0040052,13-10-2024,CUST015913,Mohit Patel,P00038,External HDD 2TB,Toys & Games,ReadMore,3,48.60,145.80,10%,131.22,6.56,3.39,9.95,121.27,Amazon Pay,Delivered,Austin,Texas,United States,SELL00405
ORD0040053,26-11-2024,CUST039891,Anjali Singh,P00030,Dress Shirt,Clothing,HomeEase,3,95.66,286.98,5%,272.63,13.63,6.25,19.88,252.75,UPI,Delivered,Austin,Texas,United Kingdom,SELL01530
ORD0040054,19-09-2023,CUST016716,Anjali Sharma,P00045,Phone Tripod,Electronics,ReadMore,5,101.69,508.45,0%,508.45,0.00,9.84,9.84,498.61,Credit Card,Returned,Los Angeles,California,United States,SELL01468
ORD0040055,19-04-2021,CUST030755,Aarav Kumar,P00037,Router,Toys & Games,NexPro,5,393.74,1968.70,0%,1968.70,236.24,14.77,251.01,1717.69,Debit Card,Delivered,Philadelphia,Pennsylvania,United States,SELL00569
ORD0040056,16-07-2022,CUST046304,Vivaan Reddy,P00049,Children's Book,Sports & Outdoors,Zenith,3,90.57,271.71,5%,258.12,30.97,3.87,34.84,223.28,Credit Card,Delivered,San Francisco,California,United States,SELL00034
ORD0040057,30-01-2020,CUST008117,Ritika Joshi,P00011,Fitness Band,Clothing,BrightLux,1,40.62,40.62,0%,40.62,2.03,4.67,6.70,33.92,Debit Card,Delivered,Fort Worth,Texas,United States,SELL00730
ORD0040058,02-10-2023,CUST007757,Rohit Joshi,P00026,Sunglasses,Sports & Outdoors,BrightLux,5,69.57,347.85,15%,295.67,53.22,10.50,63.72,231.95,Net Banking,Delivered,Phoenix,Arizona,Australia,SELL00319
ORD0040059,10-07-2022,CUST024513,Karan Sharma,P00026,Sunglasses,Electronics,CoreTech,5,309.03,1545.15,0%,1545.15,185.42,9.32,194.74,1350.41,UPI,Delivered,Phoenix,Arizona,United States,SELL00118
ORD0040060,16-08-2021,CUST010017,Mohit Joshi,P00024,Yoga Mat,Sports & Outdoors,NexPro,5,559.86,2799.30,15%,2379.41,428.29,0.40,428.69,1950.72,Credit Card,Delivered,Fort Worth,Texas,United States,SELL00350
ORD0040061,07-05-2021,CUST034485,Aman Joshi,P00034,Desk Organizer,Books,Apex,3,569.71,1709.13,0%,1709.13,85.46,2.19,87.65,1621.48,Credit Card,Delivered,New York,New York,United States,SELL00827
ORD0040062,06-11-2024,CUST039940,Vivaan Kumar,P00049,Children's Book,Electronics,FitLife,3,477.58,1432.74,0%,1432.74,114.62,0.33,114.95,1317.79,Credit Card,Delivered,Seattle,Washington,Australia,SELL00949
ORD0040063,09-05-2021,CUST015480,Sneha Singh,P00016,Air Fryer,Electronics,Apex,2,392.75,785.50,0%,785.50,94.26,5.57,99.83,685.67,Cash on Delivery,Delivered,Washington,District of Columbia,United States,SELL00868
ORD0040064,22-01-2021,CUST015106,Vihaan Patel,P00049,Children's Book,Sports & Outdoors,FitLife,4,547.41,2189.64,10%,1970.68,236.48,13.27,249.75,1720.93,Credit Card,Delivered,Austin,Texas,United States,SELL01993
ORD0040065,22-05-2022,CUST047382,Aman Kumar,P00041,Webcam Full HD,Clothing,CoreTech,2,538.49,1076.98,0%,1076.98,129.24,7.57,136.81,940.17,Credit Card,Delivered,Washington,District of Columbia,United States,SELL00433
ORD0040066,14-04-2022,CUST029563,Sunita Kumar,P00018,Vacuum Cleaner,Toys & Games,FitLife,4,410.50,1642.00,0%,1642.00,197.04,1.13,198.17,1443.83,Credit Card,Delivered,Seattle,Washington,United States,SELL00672
ORD0040067,30-06-2023,CUST039367,Vivaan Kumar,P00003,Smartphone Case,Home & Kitchen,Apex,4,277.49,1109.96,0%,1109.96,133.20,8.50,141.70,968.26,Net Banking,Shipped,Denver,Colorado,United States,SELL00054
ORD0040068,21-09-2021,CUST020712,Kabir Singh,P00011,Fitness Band,Home & Kitchen,CoreTech,4,543.05,2172.20,10%,1954.98,97.75,11.00,108.75,1846.23,Credit Card,Delivered,San Antonio,Texas,India,SELL00603
ORD0040069,27-07-2022,CUST037245,Aman Patel,P00023,Cookware Set,Electronics,FitLife,4,560.67,2242.68,25%,1682.01,134.56,1.53,136.09,1545.92,Net Banking,Delivered,Columbus,Ohio,United States,SELL01904
ORD0040070,30-01-2020,CUST040734,Aman Mehta,P00021,Backpack,Sports & Outdoors,Zenith,3,347.80,1043.40,5%,991.23,118.95,9.16,128.11,863.12,Credit Card,Shipped,Los Angeles,California,United States,SELL00135
ORD0040071,14-09-2021,CUST019531,Simran Gupta,P00002,Bluetooth Speaker,Clothing,Apex,3,489.06,1467.18,5%,1393.82,111.51,9.20,120.71,1273.11,Net Banking,Delivered,Jacksonville,Florida,United States,SELL01176
ORD0040072,24-11-2024,CUST037803,Sneha Mehta,P00039,Graphic Tablet,Electronics,UrbanStyle,2,591.53,1183.06,5%,1123.91,202.30,0.76,203.06,920.85,Amazon Pay,Delivered,Austin,Texas,United States,SELL00645
ORD0040073,30-09-2024,CUST043191,Aarav Gupta,P00045,Phone Tripod,Sports & Outdoors,ReadMore,5,368.11,1840.55,10%,1656.50,132.52,9.00,141.52,1514.98,Amazon Pay,Delivered,Washington,District of Columbia,India,SELL01389
ORD0040074,17-03-2022,CUST017167,Aman Kapoor,P00030,Dress Shirt,Home & Kitchen,KiddoFun,1,394.57,394.57,25%,295.93,23.67,12.56,36.23,259.70,Amazon Pay,Delivered,San Francisco,California,United States,SELL01539
ORD0040075,07-12-2020,CUST021831,Aman Reddy,P00012,Noise Cancelling Headphones,Toys & Games,CoreTech,2,515.89,1031.78,5%,980.19,78.42,3.57,81.99,898.20,Cash on Delivery,Shipped,Indianapolis,Indiana,Canada,SELL01273
ORD0040076,03-08-2023,CUST007229,Sneha Kumar,P00012,Noise Cancelling Headphones,Electronics,Zenith,3,454.74,1364.22,0%,1364.22,68.21,11.94,80.15,1284.07,UPI,Delivered,Houston,Texas,United Kingdom,SELL01066
ORD0040077,21-11-2023,CUST009027,Sunita Singh,P00023,Cookware Set,Books,FitLife,5,511.66,2558.30,10%,2302.47,184.20,5.55,189.75,2112.72,Debit Card,Delivered,San Jose,California,India,SELL00220
ORD0040078,27-09-2022,CUST042779,Sahil Verma,P00048,Wireless Charger,Electronics,FitLife,1,473.52,473.52,10%,426.17,51.14,10.42,61.56,364.61,Credit Card,Delivered,Washington,District of Columbia,United States,SELL00606
ORD0040079,12-03-2024,CUST010334,Simran Patel,P00014,Drone Mini,Clothing,Apex,2,472.06,944.12,0%,944.12,0.00,7.57,7.57,936.55,Debit Card,Delivered,Seattle,Washington,Australia,SELL00185
ORD0040080,31-08-2020,CUST013232,Aarav Mehta,P00041,Webcam Full HD,Clothing,HomeEase,5,519.51,2597.55,5%,2467.67,123.38,11.31,134.69,2332.98,Amazon Pay,Shipped,Chicago,Illinois,United Kingdom,SELL01130
ORD0040081,08-08-2020,CUST030653,Vivaan Kapoor,P00010,Smartwatch,Electronics,CoreTech,3,572.66,1717.98,0%,1717.98,137.44,8.23,145.67,1572.31,Credit Card,Delivered,San Diego,California,India,SELL00188
ORD0040082,25-03-2023,CUST038416,Priya Joshi,P00023,Cookware Set,Sports & Outdoors,KiddoFun,2,360.95,721.90,0%,721.90,129.94,8.83,138.77,583.13,Debit Card,Cancelled,Dallas,Texas,United States,SELL00234
ORD0040083,07-11-2023,CUST029326,Aditya Reddy,P00011,Fitness Band,Electronics,Apex,5,101.12,505.60,5%,480.32,0.00,1.75,1.75,478.57,Debit Card,Delivered,San Francisco,California,United States,SELL00714
ORD0040084,06-11-2024,CUST038836,Aman Reddy,P00045,Phone Tripod,Clothing,KiddoFun,5,511.24,2556.20,25%,1917.15,95.86,13.46,109.32,1807.83,Credit Card,Shipped,New York,New York,United States,SELL01580
ORD0040085,05-09-2023,CUST014934,Aarav Mehta,P00032,Board Game,Clothing,FitLife,3,530.03,1590.09,25%,1192.57,95.41,14.94,110.35,1082.22,Credit Card,Delivered,San Francisco,California,United States,SELL01946
ORD0040086,07-01-2021,CUST047986,Kabir Patel,P00033,Puzzle 1000pc,Clothing,ReadMore,5,231.09,1155.45,0%,1155.45,207.98,14.47,222.45,933.00,Debit Card,Delivered,Charlotte,North Carolina,United States,SELL01252
ORD0040087,14-06-2021,CUST030612,Aditya Kumar,P00030,Dress Shirt,Books,Zenith,2,46.13,92.26,0%,92.26,4.61,1.02,5.63,86.63,Credit Card,Delivered,Philadelphia,Pennsylvania,India,SELL01630
ORD0040088,02-08-2020,CUST039690,Aditya Kapoor,P00031,Kids Toy Car,Books,FitLife,4,192.03,768.12,20%,614.50,30.72,13.72,44.44,570.06,Debit Card,Shipped,New York,New York,India,SELL01607
ORD0040089,01-01-2021,CUST031290,Vihaan Gupta,P00014,Drone Mini,Home & Kitchen,UrbanStyle,3,118.49,355.47,0%,355.47,28.44,4.28,32.72,322.75,UPI,Delivered,New York,New York,United Kingdom,SELL01069
ORD0040090,23-04-2020,CUST021277,Mohit Kapoor,P00039,Graphic Tablet,Clothing,Zenith,2,118.45,236.90,0%,236.90,18.95,0.41,19.36,217.54,Credit Card,Delivered,Philadelphia,Pennsylvania,Canada,SELL01016
ORD0040091,08-05-2023,CUST012932,Karan Joshi,P00021,Backpack,Books,NexPro,4,233.74,934.96,5%,888.21,44.41,3.27,47.68,840.53,Cash on Delivery,Delivered,San Antonio,Texas,United Kingdom,SELL00040
ORD0040092,25-01-2020,CUST046559,Rohit Sharma,P00018,Vacuum Cleaner,Clothing,HomeEase,4,235.71,942.84,15%,801.41,0.00,12.69,12.69,788.72,UPI,Shipped,San Jose,California,United States,SELL00481
ORD0040093,22-07-2022,CUST005326,Simran Gupta,P00026,Sunglasses,Home & Kitchen,CoreTech,2,125.26,250.52,20%,200.42,10.02,6.28,16.30,184.12,Debit Card,Pending,San Jose,California,India,SELL01237
ORD0040094,18-02-2023,CUST007557,Sunita Reddy,P00050,Novel Bestseller,Sports & Outdoors,HomeEase,2,176.80,353.60,10%,318.24,25.46,4.51,29.97,288.27,Debit Card,Delivered,San Francisco,California,United States,SELL00877
ORD0040095,31-10-2024,CUST010820,Sunita Kumar,P00007,Mechanical Keyboard,Clothing,ReadMore,1,523.80,523.80,25%,392.85,47.14,8.90,56.04,336.81,Debit Card,Shipped,San Francisco,California,United States,SELL00285
ORD0040096,02-09-2021,CUST037067,Sahil Mehta,P00015,Instant Pot,Clothing,Zenith,4,585.32,2341.28,5%,2224.22,177.94,0.10,178.04,2046.18,Credit Card,Delivered,Indianapolis,Indiana,United States,SELL00609
ORD0040097,07-05-2022,CUST004470,Priya Mehta,P00047,Memory Card 128GB,Books,UrbanStyle,2,339.21,678.42,20%,542.74,43.42,1.50,44.92,497.82,Debit Card,Shipped,Houston,Texas,Canada,SELL01348
ORD0040098,23-10-2022,CUST018905,Aditya Sharma,P00022,Water Bottle,Toys & Games,Zenith,4,512.15,2048.60,5%,1946.17,233.54,14.05,247.59,1698.58,Credit Card,Delivered,Phoenix,Arizona,United States,SELL00847
ORD0040099,16-06-2022,CUST001548,Simran Reddy,P00021,Backpack,Books,NexPro,2,237.85,475.70,20%,380.56,19.03,3.18,22.21,358.35,Amazon Pay,Delivered,Phoenix,Arizona,United States,SELL00111
ORD0040100,11-02-2022,CUST039263,Vihaan Singh,P00012,Noise Cancelling Headphones,Toys & Games,BrightLux,4,155.44,621.76,5%,590.67,0.00,6.70,6.70,583.97,Amazon Pay,Delivered,Austin,Texas,United States,SELL01945
ORD0040101,20-03-2021,CUST003915,Simran Joshi,P00050,Novel Bestseller,Home & Kitchen,UrbanStyle,5,140.07,700.35,0%,700.35,56.03,2.83,58.86,641.49,Amazon Pay,Shipped,Houston,Texas,United States,SELL01881
ORD0040102,01-07-2023,CUST026592,Kabir Gupta,P00021,Backpack,Clothing,BrightLux,3,468.94,1406.82,5%,1336.48,240.57,4.52,245.09,1091.39,Credit Card,Delivered,Jacksonville,Florida,United States,SELL01640
ORD0040103,20-01-2020,CUST000843,Kabir Verma,P00044,Power Bank 20000mAh,Sports & Outdoors,KiddoFun,2,178.24,356.48,0%,356.48,42.78,9.79,52.57,303.91,Amazon Pay,Delivered,Indianapolis,Indiana,United States,SELL00569
ORD0040104,12-05-2023,CUST009287,Neha Mehta,P00039,Graphic Tablet,Toys & Games,CoreTech,4,314.53,1258.12,5%,1195.21,95.62,7.77,103.39,1091.82,Credit Card,Delivered,San Antonio,Texas,United States,SELL00995
ORD0040105,16-03-2022,CUST020290,Anjali Patel,P00014,Drone Mini,Sports & Outdoors,Apex,5,162.02,810.10,0%,810.10,64.81,0.33,65.14,744.96,Debit Card,Delivered,Charlotte,North Carolina,Australia,SELL00361
ORD0040106,12-10-2023,CUST015681,Aman Kapoor,P00015,Instant Pot,Toys & Games,Apex,1,326.59,326.59,25%,244.94,29.39,10.30,39.69,205.25,Credit Card,Delivered,Austin,Texas,United States,SELL01494
ORD0040107,07-05-2020,CUST046681,Sahil Reddy,P00001,Wireless Earbuds,Home & Kitchen,Apex,4,36.64,146.56,10%,131.90,6.60,9.75,16.35,115.55,Credit Card,Delivered,San Diego,California,United States,SELL01442
ORD0040108,23-12-2020,CUST029513,Arjun Kumar,P00026,Sunglasses,Sports & Outdoors,NexPro,4,392.57,1570.28,5%,1491.77,179.01,3.94,182.95,1308.82,Debit Card,Cancelled,Indianapolis,Indiana,United States,SELL00615
ORD0040109,08-08-2023,CUST032814,Kabir Verma,P00013,Action Camera,Toys & Games,BrightLux,3,331.78,995.34,0%,995.34,79.63,12.37,92.00,903.34,Credit Card,Delivered,Indianapolis,Indiana,United States,SELL01962
ORD0040110,12-04-2023,CUST012637,Karan Singh,P00023,Cookware Set,Home & Kitchen,CoreTech,5,52.71,263.55,20%,210.84,10.54,9.95,20.49,190.35,Amazon Pay,Shipped,Denver,Colorado,United States,SELL01905
ORD0040111,22-10-2024,CUST006163,Neha Sharma,P00048,Wireless Charger,Books,CoreTech,4,20.44,81.76,10%,73.58,13.25,10.43,23.68,49.90,Net Banking,Delivered,Los Angeles,California,Canada,SELL01725
ORD0040112,10-10-2023,CUST040565,Priya Kapoor,P00047,Memory Card 128GB,Clothing,HomeEase,3,183.17,549.51,10%,494.56,59.35,0.03,59.38,435.18,Credit Card,Delivered,Dallas,Texas,United States,SELL00700
ORD0040113,30-05-2022,CUST028277,Vihaan Gupta,P00006,Gaming Mouse,Clothing,BrightLux,1,184.66,184.66,15%,156.96,18.84,13.74,32.58,124.38,Debit Card,Shipped,Washington,District of Columbia,United States,SELL00754
ORD0040114,26-11-2022,CUST047517,Vihaan Reddy,P00042,Projector Mini,Toys & Games,Zenith,3,169.89,509.67,5%,484.19,0.00,0.10,0.10,484.09,Debit Card,Delivered,Charlotte,North Carolina,United Kingdom,SELL01955
ORD0040115,26-08-2023,CUST007797,Vikas Mehta,P00038,External HDD 2TB,Electronics,UrbanStyle,3,530.72,1592.16,20%,1273.73,229.27,2.76,232.03,1041.70,Net Banking,Shipped,Dallas,Texas,United States,SELL01493
ORD0040116,11-08-2024,CUST021782,Arjun Kumar,P00003,Smartphone Case,Clothing,KiddoFun,5,446.23,2231.15,5%,2119.59,105.98,11.80,117.78,2001.81,Credit Card,Shipped,Indianapolis,Indiana,Australia,SELL01886
ORD0040117,05-07-2022,CUST036536,Sneha Kumar,P00005,Laptop Sleeve,Electronics,CoreTech,2,270.13,540.26,0%,540.26,64.83,3.66,68.49,471.77,Credit Card,Pending,Houston,Texas,United States,SELL00749
ORD0040118,15-06-2024,CUST043478,Sahil Kumar,P00028,Jeans,Home & Kitchen,ReadMore,3,135.14,405.42,5%,385.15,0.00,14.48,14.48,370.67,Credit Card,Delivered,Seattle,Washington,Canada,SELL01473
ORD0040119,24-05-2024,CUST016861,Vihaan Mehta,P00019,LED Desk Lamp,Electronics,CoreTech,2,292.88,585.76,0%,585.76,46.86,8.39,55.25,530.51,Net Banking,Delivered,San Antonio,Texas,United States,SELL01784
ORD0040120,12-01-2023,CUST046615,Neha Singh,P00016,Air Fryer,Electronics,ReadMore,1,405.95,405.95,5%,385.65,69.42,4.21,73.63,312.02,Debit Card,Delivered,Houston,Texas,United States,SELL00514
ORD0040121,24-05-2021,CUST012200,Ritika Sharma,P00046,Car Charger,Books,Apex,5,253.21,1266.05,5%,1202.75,96.22,7.93,104.15,1098.60,UPI,Delivered,San Antonio,Texas,India,SELL00736
ORD0040122,19-03-2021,CUST029402,Vivaan Kumar,P00002,Bluetooth Speaker,Clothing,CoreTech,5,560.89,2804.45,20%,2243.56,269.23,14.68,283.91,1959.65,Cash on Delivery,Shipped,Denver,Colorado,India,SELL01616
ORD0040123,14-12-2023,CUST032447,Simran Singh,P00042,Projector Mini,Books,NexPro,5,193.74,968.70,10%,871.83,69.75,6.97,76.72,795.11,Credit Card,Delivered,Denver,Colorado,United States,SELL01788
ORD0040124,13-05-2023,CUST019286,Priya Joshi,P00016,Air Fryer,Electronics,BrightLux,5,120.18,600.90,25%,450.68,22.53,14.36,36.89,413.79,Amazon Pay,Returned,Los Angeles,California,United States,SELL00962
ORD0040125,20-02-2024,CUST029606,Vivaan Kapoor,P00022,Water Bottle,Home & Kitchen,HomeEase,1,406.31,406.31,0%,406.31,20.32,7.91,28.23,378.08,Credit Card,Delivered,Washington,District of Columbia,United States,SELL00896
ORD0040126,17-02-2022,CUST027273,Pooja Verma,P00037,Router,Books,UrbanStyle,4,230.71,922.84,5%,876.70,70.14,6.35,76.49,800.21,UPI,Pending,Washington,District of Columbia,India,SELL01659
ORD0040127,16-01-2023,CUST039893,Kabir Patel,P00017,Electric Kettle,Clothing,FitLife,1,31.71,31.71,10%,28.54,1.43,5.26,6.69,21.85,Credit Card,Delivered,Chicago,Illinois,United Kingdom,SELL01811
ORD0040128,08-09-2020,CUST007780,Aditya Kumar,P00040,Microphone,Home & Kitchen,HomeEase,4,183.04,732.16,0%,732.16,58.57,11.89,70.46,661.70,UPI,Delivered,Seattle,Washington,United States,SELL00348
ORD0040129,12-10-2024,CUST005810,Vivaan Joshi,P00041,Webcam Full HD,Electronics,NexPro,4,567.54,2270.16,20%,1816.13,90.81,13.56,104.37,1711.76,Net Banking,Delivered,Seattle,Washington,United States,SELL00836
ORD0040130,20-11-2022,CUST005616,Priya Patel,P00046,Car Charger,Electronics,CoreTech,3,122.15,366.45,0%,366.45,29.32,14.50,43.82,322.63,UPI,Delivered,Columbus,Ohio,United Kingdom,SELL00545
